game_number,move_number,player,position,score,distance_from_center,position_x,position_y,aggressive_sequence,defensive_pressure,total_opportunities,total_threats,minor_opportunity,moderate_opportunity,major_opportunity,critical_open,win_sequence,moderate_threat,major_threat,critical_threat,lose_sequence,total_local_stones
503,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
503,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
503,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
503,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
503,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
503,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
503,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
503,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
503,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
504,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
504,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
504,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
504,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
504,9,Black,"(8, 4)",1560,4,8,4,1,0,5,3,4,0,1,0,0,0,0,0,0,9
504,11,Black,"(8, 2)",2800,6,8,2,0,0,2,3,2,0,0,0,0,1,1,0,0,8
504,13,Black,"(7, 3)",23900,4,7,3,0,0,1,3,0,1,0,0,0,1,1,0,0,12
504,15,Black,"(7, 4)",80000615,3,7,4,0,1,2,3,1,1,0,0,0,0,1,1,0,15
504,17,Black,"(9, 5)",80001545,4,9,5,1,2,4,4,3,0,1,0,0,0,1,1,0,15
504,19,Black,"(7, 2)",10200,5,7,2,2,0,3,2,2,0,1,0,0,0,1,0,0,15
504,21,Black,"(6, 3)",5700,5,6,3,3,0,2,1,0,1,1,0,0,1,0,0,0,19
504,23,Black,"(10, 3)",22000,7,10,3,0,0,1,6,1,0,0,0,0,2,2,0,0,16
504,25,Black,"(9, 0)",800000525,9,9,0,0,1,1,2,1,0,0,0,0,0,0,0,1,12
504,27,Black,"(11, 1)",2400000515,10,11,1,0,2,1,3,1,0,0,0,0,0,1,0,1,12
505,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
505,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
505,5,Black,"(9, 5)",2060,4,9,5,1,0,4,4,3,0,1,0,0,0,1,0,0,5
505,7,Black,"(5, 9)",1050,4,5,9,2,0,5,4,4,0,1,0,0,0,0,0,0,3
505,9,Black,"(9, 6)",765,3,9,6,0,0,3,2,1,2,0,0,0,1,0,0,0,8
505,11,Black,"(8, 4)",23900,4,8,4,0,0,1,4,0,1,0,0,0,1,1,0,0,9
505,13,Black,"(7, 6)",80001545,1,7,6,1,1,4,4,3,0,1,0,0,0,1,1,0,13
505,15,Black,"(10, 5)",160000700,5,10,5,0,2,1,3,0,1,0,0,0,1,1,1,0,13
505,17,Black,"(12, 1)",800000535,11,12,1,0,3,2,4,2,0,0,0,0,0,1,0,1,5
505,19,Black,"(8, 8)",6225,2,8,8,0,0,3,4,2,1,0,0,0,0,1,0,0,13
505,21,Black,"(6, 7)",24500,1,6,7,0,0,1,2,0,1,0,0,0,1,1,0,0,15
505,23,Black,"(7, 9)",6150,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,13
505,25,Black,"(3, 9)",800000545,6,3,9,0,1,3,4,3,0,0,0,0,0,1,0,1,7
505,27,Black,"(4, 9)",4880,5,4,9,1,0,4,3,2,1,1,0,0,1,0,0,0,12
505,29,Black,"(5, 8)",6960,3,5,8,2,0,2,3,1,0,1,0,0,1,1,0,0,19
505,31,Black,"(5, 11)",5040,6,5,11,3,0,4,1,2,1,1,0,0,0,0,0,0,13
505,33,Black,"(5, 10)",52700,5,5,10,4,0,2,4,0,1,1,0,0,1,2,0,0,18
505,35,Black,"(6, 11)",62700,5,6,11,5,0,3,2,1,1,1,0,0,0,2,0,0,17
505,37,Black,"(6, 12)",10575,6,6,12,6,0,2,2,1,0,1,0,0,0,1,0,0,14
505,39,Black,"(4, 11)",10550,7,4,11,7,0,2,1,1,0,1,0,0,0,1,0,0,19
505,41,Black,"(11, 4)",1175,7,11,4,8,0,3,3,2,0,1,0,0,2,0,0,0,13
505,43,Black,"(13, 3)",8075,10,13,3,0,0,1,2,1,0,0,0,0,0,1,0,0,9
505,45,Black,"(13, 4)",80000615,9,13,4,0,1,2,3,1,1,0,0,0,0,1,1,0,11
505,47,Black,"(10, 0)",800000525,10,10,0,0,2,1,2,1,0,0,0,0,0,0,0,1,8
505,49,Black,"(12, 2)",240000515,10,12,2,0,3,1,3,1,0,0,0,0,0,1,1,0,16
505,51,Black,"(7, 2)",5200,5,7,2,0,0,3,4,3,0,0,0,0,0,1,0,0,13
505,53,Black,"(7, 4)",80000505,3,7,4,0,1,0,3,0,0,0,0,0,0,1,1,0,22
505,55,Black,"(11, 3)",800000615,8,11,3,0,2,1,4,1,0,0,0,0,1,1,0,1,25
505,57,Black,"(9, 0)",3200000600,9,9,0,0,3,1,1,0,1,0,0,0,0,0,0,1,15
505,59,Black,"(8, 1)",240000500,7,8,1,0,4,0,2,0,0,0,0,0,0,1,1,0,19
505,61,Black,"(11, 5)",1600000700,6,11,5,0,5,2,2,0,2,0,0,0,0,1,0,1,25
506,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
506,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
506,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
506,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
506,9,Black,"(8, 4)",1560,4,8,4,1,0,5,3,4,0,1,0,0,0,0,0,0,9
506,11,Black,"(8, 2)",2800,6,8,2,0,0,2,3,2,0,0,0,0,1,1,0,0,8
506,13,Black,"(7, 3)",23900,4,7,3,0,0,1,3,0,1,0,0,0,1,1,0,0,12
506,15,Black,"(7, 4)",80000615,3,7,4,0,1,2,3,1,1,0,0,0,0,1,1,0,15
506,17,Black,"(9, 5)",80001545,4,9,5,1,2,4,4,3,0,1,0,0,0,1,1,0,15
506,19,Black,"(7, 2)",10200,5,7,2,2,0,3,2,2,0,1,0,0,0,1,0,0,15
506,21,Black,"(6, 2)",5700,6,6,2,3,0,2,2,0,1,1,0,0,2,0,0,0,17
506,23,Black,"(8, 1)",6900,7,8,1,4,0,1,3,0,0,1,0,0,2,1,0,0,15
506,25,Black,"(9, 1)",5650,8,9,1,0,0,2,2,2,0,0,0,0,0,1,0,0,15
506,27,Black,"(8, 5)",80000610,3,8,5,0,1,2,2,1,1,0,0,0,0,1,1,0,23
506,29,Black,"(10, 4)",320001500,6,10,4,1,2,2,2,0,1,1,0,0,0,1,1,0,21
506,31,Black,"(9, 6)",23500,3,9,6,0,0,1,2,0,1,0,0,0,1,1,0,0,21
506,33,Black,"(11, 3)",8125,8,11,3,0,0,3,2,2,1,0,0,0,0,1,0,0,17
506,35,Black,"(10, 7)",1585,3,10,7,1,0,3,3,2,0,1,0,0,1,0,0,0,15
506,37,Black,"(9, 7)",6900,2,9,7,2,0,3,2,0,2,1,0,0,1,1,0,0,20
506,39,Black,"(9, 8)",42800,3,9,8,3,0,3,2,1,1,1,0,0,0,1,0,0,16
506,41,Black,"(11, 6)",10600,5,11,6,4,0,2,2,1,0,1,0,0,0,1,0,0,21
506,43,Black,"(12, 7)",33700,5,12,7,0,0,2,3,1,1,0,0,0,1,1,0,0,15
506,45,Black,"(13, 6)",1600000530,7,13,6,0,1,2,3,2,0,0,0,0,0,1,0,1,13
506,47,Black,"(12, 2)",80001535,10,12,2,1,2,3,4,2,0,1,0,0,0,1,1,0,14
506,49,Black,"(13, 7)",4460,6,13,7,2,0,3,1,1,1,1,0,0,0,0,0,0,12
506,51,Black,"(13, 2)",2600,11,13,2,0,0,0,2,0,0,0,0,0,1,1,0,0,11
506,53,Black,"(10, 1)",6000,9,10,1,0,0,1,1,0,1,0,0,0,0,1,0,0,23
506,55,Black,"(12, 8)",6500,6,12,8,0,0,2,1,0,2,0,0,0,0,1,0,0,17
506,57,Black,"(8, 9)",1130,3,8,9,1,0,3,4,2,0,1,0,0,2,0,0,0,15
506,59,Black,"(8, 10)",3160,4,8,10,0,0,2,4,1,1,0,0,0,2,1,0,0,11
506,61,Black,"(11, 9)",51700,6,11,9,1,0,2,2,1,0,1,0,0,1,1,0,0,20
506,63,Black,"(8, 11)",1590,5,8,11,2,0,4,3,3,0,1,0,0,1,0,0,0,9
506,65,Black,"(5, 7)",1050,2,5,7,3,0,4,3,3,0,1,0,0,0,0,0,0,17
506,67,Black,"(7, 9)",1675,2,7,9,4,0,4,2,2,1,1,0,0,1,0,0,0,20
506,69,Black,"(7, 8)",8500,1,7,8,0,0,1,1,0,1,0,0,0,0,1,0,0,27
506,71,Black,"(5, 9)",720,4,5,9,0,0,3,3,2,1,0,0,0,1,0,0,0,17
506,73,Black,"(4, 9)",6960,5,4,9,1,0,3,3,1,1,1,0,0,1,1,0,0,13
506,75,Black,"(3, 8)",6150,5,3,8,0,0,3,3,2,1,0,0,0,0,1,0,0,12
506,77,Black,"(6, 10)",800000625,4,6,10,0,1,2,3,1,1,0,0,0,0,1,0,1,23
506,79,Black,"(2, 4)",80000545,8,2,4,0,2,3,5,3,0,0,0,0,0,1,1,0,7
506,81,Black,"(11, 11)",80000520,8,11,11,0,3,1,4,1,0,0,0,0,0,1,1,0,14
506,83,Black,"(10, 9)",10600,5,10,9,0,0,0,2,0,0,0,0,0,0,1,0,0,32
506,85,Black,"(9, 12)",80000615,7,9,12,0,1,1,4,1,0,0,0,0,1,1,1,0,19
506,87,Black,"(13, 10)",160000565,9,13,10,0,2,1,4,1,0,0,0,0,1,1,1,0,17
506,89,Black,"(12, 13)",800000525,11,12,13,0,3,1,3,1,0,0,0,0,0,1,0,1,10
506,91,Black,"(3, 6)",1600000525,5,3,6,0,4,2,3,2,0,0,0,0,0,1,0,1,19
506,93,Black,"(2, 5)",6075,7,2,5,0,0,2,2,1,1,0,0,0,0,1,0,0,13
506,95,Black,"(2, 3)",1090,9,2,3,1,0,4,3,3,0,1,0,0,1,0,0,0,10
506,97,Black,"(3, 2)",33500,9,3,2,0,0,1,2,0,1,0,0,0,1,1,0,0,15
506,99,Black,"(1, 1)",1600000520,12,1,1,0,1,1,3,1,0,0,0,0,0,1,0,1,8
506,101,Black,"(4, 3)",80000625,7,4,3,0,2,2,3,1,1,0,0,0,0,1,1,0,27
506,103,Black,"(4, 5)",3200000510,5,4,5,0,3,1,1,1,0,0,0,0,0,0,0,1,35
506,105,Black,"(2, 8)",800000615,6,2,8,0,4,1,4,1,0,0,0,0,1,1,0,1,16
506,107,Black,"(0, 7)",2400000515,7,0,7,0,5,1,2,1,0,0,0,0,0,0,0,1,10
506,109,Black,"(0, 8)",800000600,8,0,8,0,6,1,1,0,1,0,0,0,0,0,0,1,11
507,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
507,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
507,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
507,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
507,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
507,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
507,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
507,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
507,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
507,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
507,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
507,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
507,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
507,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
507,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
508,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
508,3,Black,"(8, 8)",650,2,8,8,0,0,4,3,3,1,0,0,0,0,0,0,0,3
508,5,Black,"(7, 8)",730,1,7,8,0,0,4,2,2,2,0,0,0,0,0,0,0,5
508,7,Black,"(8, 9)",6575,3,8,9,0,0,3,2,1,2,0,0,0,0,1,0,0,6
508,9,Black,"(8, 10)",6860,4,8,10,1,0,3,4,2,0,1,0,0,1,1,0,0,8
508,11,Black,"(9, 10)",5740,5,9,10,2,0,3,2,1,1,1,0,0,2,0,0,0,10
508,13,Black,"(11, 11)",5650,8,11,11,0,0,2,4,2,0,0,0,0,1,1,0,0,8
508,15,Black,"(6, 9)",24700,3,6,9,0,0,1,3,0,1,0,0,0,1,1,0,0,12
508,17,Black,"(5, 6)",1585,3,5,6,1,0,4,4,3,0,1,0,0,1,0,0,0,10
508,19,Black,"(6, 6)",765,2,6,6,0,0,2,2,1,1,0,0,0,1,0,0,0,13
508,21,Black,"(6, 5)",23800,3,6,5,0,0,1,3,0,1,0,0,0,1,1,0,0,11
508,23,Black,"(9, 4)",80000545,5,9,4,0,1,3,5,3,0,0,0,0,0,1,1,0,8
508,25,Black,"(5, 8)",800000525,3,5,8,0,2,1,3,1,0,0,0,0,0,1,0,1,20
508,27,Black,"(4, 6)",24700,4,4,6,0,0,2,5,1,1,0,0,0,3,1,0,0,15
508,29,Black,"(5, 7)",850,2,5,7,0,0,2,1,0,2,0,0,0,1,0,0,0,23
508,31,Black,"(8, 4)",4880,4,8,4,1,0,4,3,2,1,1,0,0,1,0,0,0,12
508,33,Black,"(7, 4)",5740,3,7,4,2,0,3,2,1,1,1,0,0,2,0,0,0,16
508,35,Black,"(9, 7)",5600,2,9,7,0,0,2,2,2,0,0,0,0,0,1,0,0,23
508,37,Black,"(10, 5)",6150,5,10,5,0,0,3,3,2,1,0,0,0,0,1,0,0,13
508,39,Black,"(10, 4)",5160,6,10,4,1,0,3,2,1,1,1,0,0,1,0,0,0,13
508,41,Black,"(10, 6)",5040,4,10,6,2,0,4,2,2,1,1,0,0,0,0,0,0,20
508,43,Black,"(11, 5)",5700,6,11,5,3,0,2,1,0,1,1,0,0,1,0,0,0,14
508,45,Black,"(9, 3)",1670,6,9,3,4,0,3,1,2,0,1,0,0,1,0,0,0,18
508,47,Black,"(10, 2)",5000,8,10,2,5,0,3,2,1,1,1,0,0,0,0,0,0,15
508,49,Black,"(9, 2)",6150,7,9,2,0,0,2,3,1,1,0,0,0,0,1,0,0,19
508,51,Black,"(7, 3)",800000500,4,7,3,0,1,0,2,0,0,0,0,0,0,1,0,1,24
508,53,Black,"(4, 2)",80000545,8,4,2,0,2,3,5,3,0,0,0,0,0,1,1,0,8
508,55,Black,"(3, 3)",8650,8,3,3,0,0,2,3,1,1,0,0,0,0,1,0,0,11
508,57,Black,"(12, 6)",1050,6,12,6,1,0,4,2,3,0,1,0,0,0,0,0,0,14
508,59,Black,"(11, 6)",5140,5,11,6,2,0,3,1,1,1,1,0,0,1,0,0,0,22
508,61,Black,"(11, 8)",6075,5,11,8,0,0,2,2,1,1,0,0,0,0,1,0,0,21
508,63,Black,"(11, 7)",13000,4,11,7,1,0,1,1,0,0,1,0,0,0,1,0,0,25
508,65,Black,"(10, 8)",4980,4,10,8,2,0,4,1,1,2,1,0,0,0,0,0,0,31
508,67,Black,"(10, 9)",21500,5,10,9,0,0,0,2,0,0,0,0,0,1,1,0,0,28
508,69,Black,"(13, 5)",62900,8,13,5,1,0,2,2,0,1,1,0,0,0,1,0,0,18
508,71,Black,"(12, 5)",10500,7,12,5,2,0,1,1,0,0,1,0,0,0,1,0,0,27
508,73,Black,"(14, 3)",10600,11,14,3,0,0,0,2,0,0,0,0,0,0,1,0,0,11
508,75,Black,"(12, 8)",80000700,6,12,8,0,1,2,2,0,2,0,0,0,0,1,1,0,27
508,77,Black,"(13, 9)",15550,8,13,9,1,0,2,1,1,0,1,0,0,0,1,0,0,18
508,79,Black,"(12, 10)",1530,8,12,10,2,0,2,1,1,0,1,0,0,0,0,0,0,20
508,81,Black,"(10, 13)",2820,9,10,13,0,0,2,4,2,0,0,0,0,1,1,0,0,10
508,83,Black,"(11, 10)",80000500,7,11,10,0,1,0,2,0,0,0,0,0,0,1,1,0,29
508,85,Black,"(7, 11)",2740,4,7,11,0,0,0,3,0,0,0,0,0,1,1,0,0,23
508,87,Black,"(7, 13)",800000530,6,7,13,0,1,2,4,2,0,0,0,0,0,1,0,1,12
508,89,Black,"(11, 12)",9000,9,11,12,0,0,2,2,0,2,0,0,0,1,1,0,0,21
508,91,Black,"(12, 11)",4940,9,12,11,1,0,3,0,1,1,1,0,0,0,0,0,0,23
508,93,Black,"(13, 12)",1500,11,13,12,2,0,1,0,0,0,1,0,0,0,0,0,0,17
508,95,Black,"(14, 11)",10500,11,14,11,0,0,0,2,0,0,0,0,0,1,1,0,0,17
508,97,Black,"(12, 0)",1025,12,12,0,1,0,2,1,1,0,1,0,0,0,0,0,0,7
508,99,Black,"(10, 1)",8000,9,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,17
508,101,Black,"(13, 11)",800000500,10,13,11,0,1,0,1,0,0,0,0,0,0,0,0,1,26
508,103,Black,"(4, 4)",21900,6,4,4,0,0,0,4,0,0,0,0,0,1,1,0,0,22
508,105,Black,"(5, 2)",80000750,7,5,2,0,1,1,3,0,1,0,0,0,1,1,1,0,19
508,107,Black,"(2, 6)",160000520,6,2,6,0,2,1,3,1,0,0,0,0,0,1,1,0,18
508,109,Black,"(0, 7)",800000525,7,0,7,0,3,1,2,1,0,0,0,0,0,0,0,1,8
508,111,Black,"(5, 10)",1600000615,5,5,10,0,4,2,3,1,1,0,0,0,0,1,0,1,24
509,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
509,3,Black,"(6, 7)",685,1,6,7,0,0,3,3,2,1,0,0,0,1,0,0,0,3
509,5,Black,"(8, 7)",1060,1,8,7,1,0,5,3,4,0,1,0,0,0,0,0,0,4
509,7,Black,"(6, 9)",1055,3,6,9,0,0,3,5,3,0,0,0,0,0,1,0,0,7
509,9,Black,"(7, 8)",54900,1,7,8,1,0,3,2,0,2,1,0,0,0,1,0,0,9
509,11,Black,"(7, 9)",5200,2,7,9,2,0,4,2,2,1,1,0,0,1,0,0,0,11
509,13,Black,"(8, 9)",10975,3,8,9,3,0,5,2,3,0,2,0,0,1,0,0,0,12
509,15,Black,"(5, 9)",500005600,4,5,9,4,0,3,4,1,0,1,1,0,1,1,0,0,13
509,17,Black,"(4, 9)",1000000040,5,4,9,5,0,4,3,2,0,1,0,1,0,0,0,0,12
510,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
510,3,Black,"(6, 7)",685,1,6,7,0,0,3,3,2,1,0,0,0,1,0,0,0,3
510,5,Black,"(8, 7)",1060,1,8,7,1,0,5,3,4,0,1,0,0,0,0,0,0,4
510,7,Black,"(6, 9)",1055,3,6,9,0,0,3,5,3,0,0,0,0,0,1,0,0,7
510,9,Black,"(7, 8)",54900,1,7,8,1,0,3,2,0,2,1,0,0,0,1,0,0,9
510,11,Black,"(7, 9)",5200,2,7,9,2,0,4,2,2,1,1,0,0,1,0,0,0,11
510,13,Black,"(8, 9)",10975,3,8,9,3,0,5,2,3,0,2,0,0,1,0,0,0,12
510,15,Black,"(5, 9)",500005600,4,5,9,4,0,3,4,1,0,1,1,0,1,1,0,0,13
510,17,Black,"(4, 9)",1000000040,5,4,9,5,0,4,3,2,0,1,0,1,0,0,0,0,12
511,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
511,3,Black,"(6, 7)",685,1,6,7,0,0,3,3,2,1,0,0,0,1,0,0,0,3
511,5,Black,"(8, 7)",1060,1,8,7,1,0,5,3,4,0,1,0,0,0,0,0,0,4
511,7,Black,"(6, 9)",1055,3,6,9,0,0,3,5,3,0,0,0,0,0,1,0,0,7
511,9,Black,"(7, 8)",54900,1,7,8,1,0,3,2,0,2,1,0,0,0,1,0,0,9
511,11,Black,"(7, 9)",5200,2,7,9,2,0,4,2,2,1,1,0,0,1,0,0,0,11
511,13,Black,"(8, 9)",10975,3,8,9,3,0,5,2,3,0,2,0,0,1,0,0,0,12
511,15,Black,"(5, 9)",500005600,4,5,9,4,0,3,4,1,0,1,1,0,1,1,0,0,13
511,17,Black,"(4, 9)",1000000040,5,4,9,5,0,4,3,2,0,1,0,1,0,0,0,0,12
512,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
512,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
512,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
512,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
512,9,Black,"(4, 8)",1560,4,4,8,1,0,5,3,4,0,1,0,0,0,0,0,0,9
512,11,Black,"(2, 8)",2820,6,2,8,0,0,2,3,2,0,0,0,0,1,1,0,0,8
512,13,Black,"(7, 3)",80000545,4,7,3,0,1,3,5,3,0,0,0,0,0,1,1,0,7
512,15,Black,"(5, 4)",3180,5,5,4,0,0,2,4,1,1,0,0,0,2,1,0,0,12
512,17,Black,"(3, 8)",1120,5,3,8,1,0,2,3,1,0,1,0,0,1,0,0,0,11
512,19,Black,"(6, 8)",4520,2,6,8,2,0,4,2,2,1,1,0,0,0,0,0,0,12
512,21,Black,"(5, 9)",5040,4,5,9,3,0,4,1,2,1,1,0,0,0,0,0,0,13
512,23,Black,"(3, 10)",2780,7,3,10,0,0,1,4,1,0,0,0,0,1,1,0,0,12
512,25,Black,"(7, 6)",80000615,1,7,6,0,1,2,3,1,1,0,0,0,0,1,1,0,19
512,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
512,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
512,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
512,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
512,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
512,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
512,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
512,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
512,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
513,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
513,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
513,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
513,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
513,9,Black,"(4, 8)",1560,4,4,8,1,0,5,3,4,0,1,0,0,0,0,0,0,9
513,11,Black,"(2, 8)",2820,6,2,8,0,0,2,3,2,0,0,0,0,1,1,0,0,8
513,13,Black,"(7, 3)",80000545,4,7,3,0,1,3,5,3,0,0,0,0,0,1,1,0,7
513,15,Black,"(5, 4)",3180,5,5,4,0,0,2,4,1,1,0,0,0,2,1,0,0,12
513,17,Black,"(3, 8)",1120,5,3,8,1,0,2,3,1,0,1,0,0,1,0,0,0,11
513,19,Black,"(6, 8)",4520,2,6,8,2,0,4,2,2,1,1,0,0,0,0,0,0,12
513,21,Black,"(5, 9)",5040,4,5,9,3,0,4,1,2,1,1,0,0,0,0,0,0,13
513,23,Black,"(3, 10)",2780,7,3,10,0,0,1,4,1,0,0,0,0,1,1,0,0,12
513,25,Black,"(7, 6)",80000615,1,7,6,0,1,2,3,1,1,0,0,0,0,1,1,0,19
513,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
513,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
513,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
513,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
513,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
513,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
513,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
513,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
513,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
514,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
514,3,Black,"(8, 7)",650,1,8,7,0,0,4,3,3,1,0,0,0,0,0,0,0,3
514,5,Black,"(7, 8)",815,1,7,8,0,0,3,2,1,2,0,0,0,1,0,0,0,5
514,7,Black,"(6, 9)",1560,3,6,9,1,0,5,3,4,0,1,0,0,0,0,0,0,6
514,9,Black,"(4, 9)",2860,5,4,9,0,0,3,5,3,0,0,0,0,1,1,0,0,7
514,11,Black,"(9, 4)",80000545,5,9,4,0,1,3,5,3,0,0,0,0,0,1,1,0,6
514,13,Black,"(6, 5)",80000535,3,6,5,0,2,2,5,2,0,0,0,0,0,1,1,0,10
514,15,Black,"(7, 9)",4520,2,7,9,1,0,5,2,2,2,1,0,0,0,0,0,0,9
514,17,Black,"(5, 7)",5650,2,5,7,0,0,2,4,2,0,0,0,0,0,1,0,0,15
514,19,Black,"(7, 10)",4540,3,7,10,1,0,4,2,2,1,1,0,0,0,0,0,0,11
514,21,Black,"(4, 8)",6575,4,4,8,0,0,3,3,1,2,0,0,0,1,1,0,0,17
514,23,Black,"(7, 3)",80000580,4,7,3,0,1,2,5,2,0,0,0,0,1,1,1,0,10
514,25,Black,"(9, 7)",80000635,2,9,7,0,2,3,4,2,1,0,0,0,0,1,1,0,16
514,27,Black,"(10, 6)",80001570,4,10,6,1,3,3,4,1,1,1,0,0,1,1,1,0,14
